state,place_type,city,city_ibge_code,date,epidemiological_week,estimated_population,estimated_population_2019,is_last,is_repeated,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,order_for_place,new_confirmed,new_deaths,id_municipio,municipio,latitude,longitude
SP,city,Cosmópolis,3512803,2021-05-30,202122,73474,72252,True,False,6047,8230.12222,2021-05-30,0.0235,142,398,46,1,4875,Cosmópolis,-22.641906,-47.192578
SP,city,Cosmorama,3512902,2021-05-30,202122,7298,7307,True,False,593,8125.51384,2021-05-30,0.054,32,398,3,0,4876,Cosmorama,-20.475472,-49.782747
SP,city,Cotia,3513009,2021-05-30,202122,253608,249210,True,False,11412,4499.85805,2021-05-30,0.042,479,439,131,1,4877,Cotia,-23.602177,-46.91902
SP,city,Cravinhos,3513108,2021-05-30,202122,35579,35292,True,False,1512,4249.69786,2021-05-30,0.0522,79,423,8,1,4878,Cravinhos,-21.337959,-47.732427
SP,city,Cristais Paulista,3513207,2021-05-30,202122,8718,8631,True,False,906,10392.29181,2021-05-30,0.0088,8,354,0,0,4879,Cristais Paulista,-20.403569,-47.420915
SP,city,Cruzália,3513306,2021-05-30,202122,2046,2073,True,False,142,6940.37146,2021-05-30,0.0211,3,308,1,0,4880,Cruzália,-22.737309,-50.790909
SP,city,Sandovalina,3545506,2021-05-30,202122,4354,4302,True,False,188,4317.86863,2021-05-30,0.0426,8,335,1,0,5244,Sandovalina,-22.455099,-51.764822
SP,city,Cubatão,3513504,2021-05-30,202122,131626,130705,True,False,11864,9013.4168,2021-05-30,0.0331,393,416,253,5,4882,Cubatão,-23.891121,-46.423968
SP,city,Cunha,3513603,2021-05-30,202122,21459,21547,True,False,706,3289.99487,2021-05-30,0.0113,8,390,10,0,4883,Cunha,-23.0731,-44.957559
SP,city,Descalvado,3513702,2021-05-30,202122,33910,33718,True,False,2831,8348.56974,2021-05-30,0.0177,50,379,8,0,4884,Descalvado,-21.900211,-47.618105
SP,city,Diadema,3513801,2021-05-30,202122,426757,423884,True,False,21787,5105.24725,2021-05-30,0.0469,1021,430,85,3,4885,Diadema,-23.681347,-46.62052
SP,city,Dirce Reis,3513850,2021-05-30,202122,1799,1793,True,False,116,6448.02668,2021-05-30,0.0259,3,355,0,0,4886,Dirce Reis,-20.464207,-50.607335
SP,city,Divinolândia,3513900,2021-05-30,202122,11086,11146,True,False,1038,9363.16074,2021-05-30,0.0395,41,388,13,0,4887,Divinolândia,-21.663709,-46.736128
SP,city,Dobrada,3514007,2021-05-30,202122,9010,8929,True,False,470,5216.42619,2021-05-30,0.0149,7,402,0,0,4888,Dobrada,-21.515533,-48.393476
SP,city,Dois Córregos,3514106,2021-05-30,202122,27512,27315,True,False,1329,4830.61937,2021-05-30,0.0278,37,390,0,1,4889,Dois Córregos,-22.367291,-48.381924
SP,city,Dolcinópolis,3514205,2021-05-30,202122,2112,2115,True,False,152,7196.9697,2021-05-30,0.0395,6,373,1,0,4890,Dolcinópolis,-20.124047,-50.514898
SP,city,Santa Ernestina,3546504,2021-05-30,202122,5588,5599,True,False,437,7820.32928,2021-05-30,0.0275,12,354,8,0,5254,Santa Ernestina,-21.461769,-48.395317
SP,city,Dracena,3514403,2021-05-30,202122,47043,46793,True,False,4364,9276.61926,2021-05-30,0.0477,208,424,3,1,4892,Dracena,-21.484311,-51.535034
SP,city,Duartina,3514502,2021-05-30,202122,12433,12445,True,False,709,5702.56575,2021-05-30,0.0296,21,410,5,0,4893,Duartina,-22.414562,-49.408355
SP,city,Dumont,3514601,2021-05-30,202122,10023,9868,True,False,1089,10865.01048,2021-05-30,0.0129,14,390,10,0,4894,Dumont,-21.232401,-47.975622
SP,city,Echaporã,3514700,2021-05-30,202122,6064,6102,True,False,542,8937.99472,2021-05-30,0.0332,18,362,17,0,4895,Echaporã,-22.43256,-50.203787
SP,city,Eldorado,3514809,2021-05-30,202122,15544,15494,True,False,1092,7025.21873,2021-05-30,0.0156,17,417,0,0,4896,Eldorado,-24.52809,-48.114085
SP,city,Elias Fausto,3514908,2021-05-30,202122,17936,17772,True,False,1089,6071.58787,2021-05-30,0.0257,28,406,9,0,4897,Elias Fausto,-23.042822,-47.368153
SP,city,Embaúba,3514957,2021-05-30,202122,2449,2452,True,False,88,3593.30339,2021-05-30,0.0455,4,363,0,0,4899,Embaúba,-20.979595,-48.832452
SP,city,Santa Rosa de Viterbo,3547601,2021-05-30,202122,26753,26540,True,False,1777,6642.24573,2021-05-30,0.018,32,372,3,0,5265,Santa Rosa de Viterbo,-21.477568,-47.362213
SP,city,Embu-Guaçu,3515103,2021-05-30,202122,69901,69385,True,False,4195,6001.34476,2021-05-30,0.0381,160,420,40,0,4901,Embu-Guaçu,-23.829717,-46.813593
SP,city,Emilianópolis,3515129,2021-05-30,202122,3227,3214,True,False,293,9079.64053,2021-05-30,0.0205,6,384,2,0,4902,Emilianópolis,-21.831436,-51.483168
SP,city,Engenheiro Coelho,3515152,2021-05-30,202122,21249,20773,True,False,2084,9807.52035,2021-05-30,0.0192,40,402,2,0,4903,Engenheiro Coelho,-22.483573,-47.211045
SP,city,Espírito Santo do Pinhal,3515186,2021-05-30,202122,44471,44330,True,False,3834,8621.34874,2021-05-30,0.0216,83,403,10,1,4904,Espírito Santo do Pinhal,-22.190871,-46.74767
SP,city,Espírito Santo do Turvo,3515194,2021-05-30,202122,4878,4829,True,False,232,4756.04756,2021-05-30,0.0129,3,349,0,0,4905,Espírito Santo do Turvo,-22.69254,-49.434119
SP,city,Santo Antônio da Alegria,3547908,2021-05-30,202122,6977,6929,True,False,504,7223.73513,2021-05-30,0.0278,14,409,9,0,5269,Santo Antônio da Alegria,-21.086449000000002,-47.146372
SP,city,Estrela do Norte,3515301,2021-05-30,202122,2770,2766,True,False,264,9530.68592,2021-05-30,0.0114,3,349,5,0,4908,Estrela do Norte,-22.485935,-51.663203
SP,city,Euclides da Cunha Paulista,3515350,2021-05-30,202122,9325,9371,True,False,293,3142.09115,2021-05-30,0.0273,8,373,1,0,4909,Euclides da Cunha Paulista,-22.55452,-52.592779
SP,city,Fartura,3515400,2021-05-30,202122,16070,16036,True,False,1140,7093.96391,2021-05-30,0.0246,28,410,1,0,4910,Fartura,-23.391643,-49.512403
SP,city,Fernando Prestes,3515608,2021-05-30,202122,5794,5783,True,False,649,11201.24266,2021-05-30,0.0108,7,384,5,0,4912,Fernando Prestes,-21.266061,-48.687384
SP,city,Fernandópolis,3515509,2021-05-30,202122,69402,69116,True,False,8266,11910.31959,2021-05-30,0.0258,213,411,17,0,4911,Fernandópolis,-20.280556,-50.247115
SP,city,Fernão,3515657,2021-05-30,202122,1727,1716,True,False,159,9206.71685,2021-05-30,0,0,375,2,0,4913,Fernão,-22.36066,-49.518735
SP,city,Ferraz de Vasconcelos,3515707,2021-05-30,202122,196500,194276,True,False,8840,4498.72774,2021-05-30,0.0403,356,445,35,1,4914,Ferraz de Vasconcelos,-23.541056,-46.37097
SP,city,Flora Rica,3515806,2021-05-30,202122,1430,1464,True,False,113,7902.0979,2021-05-30,0.0354,4,342,0,0,4915,Flora Rica,-21.672738,-51.382107
SP,city,Floreal,3515905,2021-05-30,202122,2900,2917,True,False,165,5689.65517,2021-05-30,0.0242,4,368,3,0,4916,Floreal,-20.675193,-50.151282
SP,city,Flórida Paulista,3516002,2021-05-30,202122,14790,14640,True,False,1058,7153.48208,2021-05-30,0.0255,27,388,3,0,4917,Flórida Paulista,-21.612711,-51.172445
SP,city,Franca,3516200,2021-05-30,202122,355901,353187,True,False,26018,7310.45993,2021-05-30,0.0219,570,424,512,3,4919,Franca,-20.53523,-47.403861
SP,city,Francisco Morato,3516309,2021-05-30,202122,177633,175844,True,False,9394,5288.43177,2021-05-30,0.0394,370,424,91,1,4920,Francisco Morato,-23.279248,-46.744781
SP,city,Franco da Rocha,3516408,2021-05-30,202122,156492,154489,True,False,10286,6572.85995,2021-05-30,0.0307,316,426,16,0,4921,Franco da Rocha,-23.322882,-46.729011
